Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-09-10 00:00:00-04:00,290.75,293.75,285.5,285.5,98,0.0,0.0
2001-09-17 00:00:00-04:00,286.0,294.5,281.0,292.5,12513,0.0,0.0
2001-09-24 00:00:00-04:00,293.0,296.0,290.0,292.5,22632,0.0,0.0
2001-10-01 00:00:00-04:00,290.5,290.5,280.5,286.0,22540,0.0,0.0
2001-10-08 00:00:00-04:00,286.5,289.5,282.0,283.75,24068,0.0,0.0
2001-10-15 00:00:00-04:00,283.0,297.5,279.5,294.0,26052,0.0,0.0
2001-10-22 00:00:00-04:00,293.75,302.0,288.5,301.5,23421,0.0,0.0
2001-10-29 00:00:00-05:00,300.5,301.75,293.5,293.75,18790,0.0,0.0
2001-11-05 00:00:00-05:00,291.5,297.5,288.0,290.75,19649,0.0,0.0
2001-11-12 00:00:00-05:00,289.25,291.375,281.5,289.5,25601,0.0,0.0
2001-11-19 00:00:00-05:00,289.0,292.0,286.0,289.5,20046,0.0,0.0
2001-11-26 00:00:00-05:00,289.0,289.0,280.0,286.25,31896,0.0,0.0
2001-12-03 00:00:00-05:00,286.0,288.0,279.0,282.0,441,0.0,0.0
2001-12-10 00:00:00-05:00,279.5,279.5,271.5,278.0,27,0.0,0.0
2001-12-17 00:00:00-05:00,278.0,289.0,273.5,283.0,11723,0.0,0.0
2001-12-24 00:00:00-05:00,283.0,286.0,280.0,285.5,8996,0.0,0.0
2001-12-31 00:00:00-05:00,284.0,292.0,281.0,291.0,23763,0.0,0.0
2002-01-07 00:00:00-05:00,290.5,295.5,287.5,293.0,25317,0.0,0.0
2002-01-14 00:00:00-05:00,295.0,297.5,290.0,293.75,22666,0.0,0.0
2002-01-21 00:00:00-05:00,292.5,297.0,288.0,296.0,22684,0.0,0.0
2002-01-28 00:00:00-05:00,293.0,293.25,282.0,286.25,25405,0.0,0.0
2002-02-04 00:00:00-05:00,286.25,287.0,282.5,286.25,16731,0.0,0.0
2002-02-11 00:00:00-05:00,285.5,287.0,280.0,281.5,25465,0.0,0.0
2002-02-18 00:00:00-05:00,282.0,291.0,281.5,288.25,30862,0.0,0.0
2002-02-25 00:00:00-05:00,290.0,290.0,276.5,279.5,20937,0.0,0.0
2002-03-04 00:00:00-05:00,279.0,285.0,277.0,280.0,589,0.0,0.0
2002-03-11 00:00:00-05:00,279.0,282.0,273.5,282.0,75,0.0,0.0
2002-03-18 00:00:00-05:00,280.0,285.75,276.0,282.0,11359,0.0,0.0
2002-03-25 00:00:00-05:00,281.5,300.0,280.5,290.0,29012,0.0,0.0
2002-04-01 00:00:00-05:00,289.0,300.0,289.0,291.5,23555,0.0,0.0
2002-04-08 00:00:00-04:00,289.5,290.5,277.0,281.5,24076,0.0,0.0
2002-04-15 00:00:00-04:00,283.0,296.0,282.5,289.0,21155,0.0,0.0
2002-04-22 00:00:00-04:00,288.0,288.75,273.25,274.0,17651,0.0,0.0
2002-04-29 00:00:00-04:00,274.25,279.0,271.25,274.5,3120,0.0,0.0
2002-05-06 00:00:00-04:00,273.5,280.0,273.5,277.0,391,0.0,0.0
2002-05-13 00:00:00-04:00,278.5,282.0,274.0,274.0,29,0.0,0.0
2002-05-20 00:00:00-04:00,278.0,284.0,276.0,280.75,14755,0.0,0.0
2002-05-27 00:00:00-04:00,279.75,293.75,279.75,293.0,30457,0.0,0.0
2002-06-03 00:00:00-04:00,294.5,306.5,292.5,298.0,29088,0.0,0.0
2002-06-10 00:00:00-04:00,296.0,316.5,294.5,313.25,38684,0.0,0.0
2002-06-17 00:00:00-04:00,312.5,314.0,305.5,311.25,35421,0.0,0.0
2002-06-24 00:00:00-04:00,311.0,325.0,310.5,322.5,24117,0.0,0.0
2002-07-01 00:00:00-04:00,325.0,343.0,325.0,343.0,3897,0.0,0.0
2002-07-08 00:00:00-04:00,337.0,350.0,337.0,341.0,548,0.0,0.0
2002-07-15 00:00:00-04:00,349.0,361.0,349.0,357.0,176,0.0,0.0
2002-07-22 00:00:00-04:00,367.0,372.0,364.0,368.0,26971,0.0,0.0
2002-07-29 00:00:00-04:00,364.0,379.5,355.5,375.5,26471,0.0,0.0
2002-08-05 00:00:00-04:00,369.0,384.0,369.0,381.75,26775,0.0,0.0
2002-08-12 00:00:00-04:00,395.0,400.0,386.0,391.0,23886,0.0,0.0
2002-08-19 00:00:00-04:00,387.5,393.0,374.25,391.0,20364,0.0,0.0
2002-08-26 00:00:00-04:00,393.0,425.0,392.5,423.0,13222,0.0,0.0
2002-09-02 00:00:00-04:00,426.0,468.0,423.5,468.0,499,0.0,0.0
2002-09-09 00:00:00-04:00,485.0,491.0,451.0,451.0,49,0.0,0.0
2002-09-16 00:00:00-04:00,451.0,473.0,448.0,458.5,15785,0.0,0.0
2002-09-23 00:00:00-04:00,459.5,472.0,445.0,471.0,33945,0.0,0.0
2002-09-30 00:00:00-04:00,479.0,485.0,460.0,466.5,40272,0.0,0.0
2002-10-07 00:00:00-04:00,467.0,473.0,458.0,468.5,29895,0.0,0.0
2002-10-14 00:00:00-04:00,466.0,487.0,462.5,479.5,32774,0.0,0.0
2002-10-21 00:00:00-04:00,482.0,482.0,459.0,465.75,29222,0.0,0.0
2002-10-28 00:00:00-05:00,464.5,475.0,450.0,472.75,28188,0.0,0.0
2002-11-04 00:00:00-05:00,471.0,474.0,428.0,429.25,38750,0.0,0.0
2002-11-11 00:00:00-05:00,421.0,442.0,396.0,432.5,32718,0.0,0.0
2002-11-18 00:00:00-05:00,432.0,433.0,413.0,424.25,21806,0.0,0.0
2002-11-25 00:00:00-05:00,423.0,434.0,422.5,432.75,13415,0.0,0.0
2002-12-02 00:00:00-05:00,440.0,441.0,396.0,404.0,2555,0.0,0.0
2002-12-09 00:00:00-05:00,396.0,401.0,390.5,399.5,288,0.0,0.0
2002-12-16 00:00:00-05:00,404.25,408.5,372.0,377.25,11008,0.0,0.0
2002-12-23 00:00:00-05:00,377.0,384.0,366.25,370.5,12787,0.0,0.0
2002-12-30 00:00:00-05:00,365.0,368.5,355.0,367.5,10374,0.0,0.0
2003-01-06 00:00:00-05:00,367.0,370.75,344.0,345.25,34111,0.0,0.0
2003-01-13 00:00:00-05:00,342.0,351.0,332.5,350.25,25761,0.0,0.0
2003-01-20 00:00:00-05:00,350.5,353.5,341.0,350.5,17036,0.0,0.0
2003-01-27 00:00:00-05:00,350.5,359.5,344.0,356.25,20357,0.0,0.0
2003-02-03 00:00:00-05:00,355.0,365.0,354.0,360.0,22456,0.0,0.0
2003-02-10 00:00:00-05:00,362.5,364.5,353.5,359.0,20321,0.0,0.0
2003-02-17 00:00:00-05:00,358.5,360.0,352.0,359.75,19866,0.0,0.0
2003-02-24 00:00:00-05:00,356.0,356.5,338.5,341.0,19915,0.0,0.0
2003-03-03 00:00:00-05:00,343.0,360.0,343.0,352.0,3142,0.0,0.0
2003-03-10 00:00:00-05:00,351.0,354.0,347.0,352.0,580,0.0,0.0
2003-03-17 00:00:00-05:00,346.5,347.25,319.5,320.0,4662,0.0,0.0
2003-03-24 00:00:00-05:00,319.0,324.0,312.25,316.0,12377,0.0,0.0
2003-03-31 00:00:00-05:00,320.25,322.0,315.0,318.25,9803,0.0,0.0
2003-04-07 00:00:00-04:00,321.0,324.5,318.0,320.5,15787,0.0,0.0
2003-04-14 00:00:00-04:00,319.75,323.0,315.75,319.5,9058,0.0,0.0
2003-04-21 00:00:00-04:00,315.75,327.25,315.0,323.5,20058,0.0,0.0
2003-04-28 00:00:00-04:00,321.0,327.5,319.5,325.25,7841,0.0,0.0
2003-05-05 00:00:00-04:00,328.0,362.0,326.0,361.0,1153,0.0,0.0
2003-05-12 00:00:00-04:00,367.5,375.0,354.0,359.0,194,0.0,0.0
2003-05-19 00:00:00-04:00,357.5,357.5,324.5,326.5,21511,0.0,0.0
2003-05-26 00:00:00-04:00,322.0,334.75,320.0,327.25,22816,0.0,0.0
2003-06-02 00:00:00-04:00,324.5,331.0,312.5,320.25,30473,0.0,0.0
2003-06-09 00:00:00-04:00,318.5,335.5,316.0,316.5,29199,0.0,0.0
2003-06-16 00:00:00-04:00,316.0,318.0,306.0,307.0,27380,0.0,0.0
2003-06-23 00:00:00-04:00,305.5,307.0,299.5,300.25,28639,0.0,0.0
2003-06-30 00:00:00-04:00,300.0,330.0,299.0,299.0,9805,0.0,0.0
2003-07-07 00:00:00-04:00,297.0,304.5,294.5,302.0,2318,0.0,0.0
2003-07-14 00:00:00-04:00,303.0,324.0,302.0,323.0,567,0.0,0.0
2003-07-21 00:00:00-04:00,323.0,343.0,318.0,331.0,26190,0.0,0.0
2003-07-28 00:00:00-04:00,332.25,349.0,331.5,346.5,39933,0.0,0.0
2003-08-04 00:00:00-04:00,345.5,356.0,343.75,353.0,28585,0.0,0.0
2003-08-11 00:00:00-04:00,353.0,382.25,353.0,381.25,31460,0.0,0.0
2003-08-18 00:00:00-04:00,388.0,392.5,363.0,366.25,30202,0.0,0.0
2003-08-25 00:00:00-04:00,365.0,366.0,354.0,365.25,26843,0.0,0.0
2003-09-01 00:00:00-04:00,361.0,362.5,344.5,344.75,2540,0.0,0.0
2003-09-08 00:00:00-04:00,345.0,347.5,339.0,342.0,129,0.0,0.0
2003-09-15 00:00:00-04:00,342.0,348.0,331.5,332.0,7017,0.0,0.0
2003-09-22 00:00:00-04:00,346.0,361.5,340.5,356.25,30328,0.0,0.0
2003-09-29 00:00:00-04:00,355.0,365.0,351.25,354.5,28880,0.0,0.0
2003-10-06 00:00:00-04:00,347.0,349.0,332.0,333.5,36740,0.0,0.0
2003-10-13 00:00:00-04:00,333.5,341.0,326.0,331.5,27666,0.0,0.0
2003-10-20 00:00:00-04:00,332.0,372.0,331.5,366.75,40075,0.0,0.0
2003-10-27 00:00:00-05:00,375.5,379.0,360.0,366.75,33601,0.0,0.0
2003-11-03 00:00:00-05:00,366.5,378.5,358.5,371.5,32157,0.0,0.0
2003-11-10 00:00:00-05:00,373.5,396.75,371.5,393.25,37735,0.0,0.0
2003-11-17 00:00:00-05:00,390.5,392.5,360.0,384.25,35571,0.0,0.0
2003-11-24 00:00:00-05:00,383.5,406.0,376.0,405.0,22394,0.0,0.0
2003-12-01 00:00:00-05:00,406.0,420.5,398.5,400.0,2849,0.0,0.0
2003-12-08 00:00:00-05:00,400.0,407.0,387.0,392.0,285,0.0,0.0
2003-12-15 00:00:00-05:00,392.0,392.0,392.0,392.0,5646,0.0,0.0
2003-12-22 00:00:00-05:00,394.5,395.5,366.0,374.25,26639,0.0,0.0
2003-12-29 00:00:00-05:00,374.5,413.0,368.0,409.0,26747,0.0,0.0
2004-01-05 00:00:00-05:00,406.0,407.0,392.0,392.25,39967,0.0,0.0
2004-01-12 00:00:00-05:00,401.5,414.0,391.0,404.5,37565,0.0,0.0
2004-01-19 00:00:00-05:00,401.0,408.0,387.0,391.25,28583,0.0,0.0
2004-01-26 00:00:00-05:00,390.5,398.0,384.0,396.5,26384,0.0,0.0
2004-02-02 00:00:00-05:00,395.0,397.0,377.0,381.25,34678,0.0,0.0
2004-02-09 00:00:00-05:00,379.0,399.0,378.25,384.0,28675,0.0,0.0
2004-02-16 00:00:00-05:00,385.0,387.0,376.5,382.25,25153,0.0,0.0
2004-02-23 00:00:00-05:00,386.5,403.0,382.0,384.25,22237,0.0,0.0
2004-03-01 00:00:00-05:00,384.0,385.0,371.0,372.25,1098,0.0,0.0
2004-03-08 00:00:00-05:00,368.0,373.0,362.0,367.0,43,0.0,0.0
2004-03-15 00:00:00-05:00,369.0,403.0,369.0,394.5,12,0.0,0.0
2004-03-22 00:00:00-05:00,410.0,431.0,402.0,408.0,34394,0.0,0.0
2004-03-29 00:00:00-05:00,405.0,425.0,399.0,424.25,28147,0.0,0.0
2004-04-05 00:00:00-04:00,428.0,430.0,410.5,419.0,18869,0.0,0.0
2004-04-12 00:00:00-04:00,412.0,418.5,390.5,397.5,28837,0.0,0.0
2004-04-19 00:00:00-04:00,397.5,408.0,381.75,385.5,18685,0.0,0.0
2004-04-26 00:00:00-04:00,380.25,396.0,377.0,394.0,15576,0.0,0.0
2004-05-03 00:00:00-04:00,394.0,420.0,394.0,419.0,1956,0.0,0.0
2004-05-10 00:00:00-04:00,417.5,408.5,380.0,380.0,177,0.0,0.0
2004-05-17 00:00:00-04:00,377.0,392.5,377.0,387.25,15516,0.0,0.0
2004-05-24 00:00:00-04:00,388.0,399.0,381.25,383.0,28679,0.0,0.0
2004-05-31 00:00:00-04:00,393.0,410.0,387.5,389.0,28205,0.0,0.0
2004-06-07 00:00:00-04:00,383.25,386.0,375.0,376.0,27963,0.0,0.0
2004-06-14 00:00:00-04:00,374.5,381.5,373.0,376.0,26773,0.0,0.0
2004-06-21 00:00:00-04:00,373.5,380.5,364.5,366.0,29438,0.0,0.0
2004-06-28 00:00:00-04:00,363.0,364.5,352.0,359.0,20124,0.0,0.0
2004-07-05 00:00:00-04:00,357.0,367.5,356.0,360.5,1374,0.0,0.0
2004-07-12 00:00:00-04:00,363.5,378.0,363.5,365.0,420,0.0,0.0
2004-07-19 00:00:00-04:00,364.0,366.25,355.0,358.0,15721,0.0,0.0
2004-07-26 00:00:00-04:00,353.0,355.5,333.0,333.75,36990,0.0,0.0
2004-08-02 00:00:00-04:00,333.5,346.5,333.0,339.75,29070,0.0,0.0
2004-08-09 00:00:00-04:00,338.0,341.0,316.0,316.25,33230,0.0,0.0
2004-08-16 00:00:00-04:00,314.0,327.0,312.0,326.5,17155,0.0,0.0
2004-08-23 00:00:00-04:00,324.0,337.0,322.5,324.5,25263,0.0,0.0
2004-08-30 00:00:00-04:00,326.0,339.5,323.0,327.5,10915,0.0,0.0
2004-09-06 00:00:00-04:00,321.0,340.0,320.0,340.0,189,0.0,0.0
2004-09-13 00:00:00-04:00,348.5,367.0,348.0,359.75,29514,0.0,0.0
2004-09-20 00:00:00-04:00,356.0,364.25,350.5,351.75,32575,0.0,0.0
2004-09-27 00:00:00-04:00,351.5,354.0,332.0,334.5,30943,0.0,0.0
2004-10-04 00:00:00-04:00,332.5,338.0,328.25,332.75,26246,0.0,0.0
2004-10-11 00:00:00-04:00,332.0,348.75,328.5,348.5,21246,0.0,0.0
2004-10-18 00:00:00-04:00,347.5,349.5,334.0,336.0,19563,0.0,0.0
2004-10-25 00:00:00-04:00,336.0,354.0,336.0,347.0,38071,0.0,0.0
2004-11-01 00:00:00-05:00,344.0,356.0,337.0,350.25,40928,0.0,0.0
2004-11-08 00:00:00-05:00,350.0,362.5,344.0,348.75,45596,0.0,0.0
2004-11-15 00:00:00-05:00,350.0,360.0,348.0,353.5,32119,0.0,0.0
2004-11-22 00:00:00-05:00,353.5,354.0,339.25,339.75,23502,0.0,0.0
2004-11-29 00:00:00-05:00,339.0,346.0,335.25,342.5,10840,0.0,0.0
2004-12-06 00:00:00-05:00,346.0,360.5,344.0,352.0,976,0.0,0.0
2004-12-13 00:00:00-05:00,354.0,354.0,333.75,334.75,168,0.0,0.0
2004-12-20 00:00:00-05:00,339.75,344.75,335.5,338.5,119,0.0,0.0
2004-12-27 00:00:00-05:00,342.0,343.5,333.25,338.0,113,0.0,0.0
2005-01-03 00:00:00-05:00,329.5,344.0,328.5,344.0,117,0.0,0.0
2005-01-10 00:00:00-05:00,338.5,343.0,334.0,334.75,259,0.0,0.0
2005-01-17 00:00:00-05:00,335.25,339.0,334.75,335.25,92,0.0,0.0
2005-01-24 00:00:00-05:00,333.0,335.0,323.0,324.5,65,0.0,0.0
2005-01-31 00:00:00-05:00,325.75,326.75,323.5,322.25,136,0.0,0.0
2005-02-07 00:00:00-05:00,322.25,332.5,322.25,329.5,266,0.0,0.0
2005-02-14 00:00:00-05:00,334.75,336.5,325.25,330.5,239,0.0,0.0
2005-02-21 00:00:00-05:00,345.5,351.0,345.0,362.25,97,0.0,0.0
2005-02-28 00:00:00-05:00,359.0,367.5,354.0,357.0,85,0.0,0.0
2005-03-07 00:00:00-05:00,350.0,377.0,350.0,377.0,100,0.0,0.0
2005-03-14 00:00:00-05:00,369.0,373.0,362.0,360.25,141,0.0,0.0
2005-03-21 00:00:00-05:00,360.0,360.0,344.0,348.5,114,0.0,0.0
2005-03-28 00:00:00-05:00,348.0,348.0,337.0,331.5,134,0.0,0.0
2005-04-04 00:00:00-04:00,331.0,331.0,322.75,319.5,104,0.0,0.0
2005-04-11 00:00:00-04:00,320.5,322.5,315.25,315.25,166,0.0,0.0
2005-04-18 00:00:00-04:00,314.0,327.5,312.75,328.0,37,0.0,0.0
2005-04-25 00:00:00-04:00,330.0,343.0,330.0,341.0,14,0.0,0.0
2005-05-02 00:00:00-04:00,337.0,337.0,325.75,328.5,15,0.0,0.0
2005-05-09 00:00:00-04:00,331.5,346.0,330.0,330.0,133,0.0,0.0
2005-05-16 00:00:00-04:00,309.5,322.25,309.5,321.25,217,0.0,0.0
2005-05-23 00:00:00-04:00,323.0,343.0,323.0,338.25,399,0.0,0.0
2005-05-30 00:00:00-04:00,340.0,345.5,325.0,327.0,439,0.0,0.0
2005-06-06 00:00:00-04:00,326.0,330.0,315.5,317.0,621,0.0,0.0
2005-06-13 00:00:00-04:00,318.25,332.0,315.25,331.75,374,0.0,0.0
2005-06-20 00:00:00-04:00,326.25,342.75,326.25,339.0,416,0.0,0.0
2005-06-27 00:00:00-04:00,338.0,340.0,328.0,329.5,165,0.0,0.0
2005-07-04 00:00:00-04:00,329.0,337.5,329.0,333.0,36,0.0,0.0
2005-07-11 00:00:00-04:00,332.0,350.0,329.0,350.75,709,0.0,0.0
2005-07-18 00:00:00-04:00,350.25,353.0,334.75,336.5,564,0.0,0.0
2005-07-25 00:00:00-04:00,336.5,342.25,332.5,339.25,281,0.0,0.0
2005-08-01 00:00:00-04:00,339.5,344.0,335.5,335.0,326,0.0,0.0
2005-08-08 00:00:00-04:00,335.0,342.0,333.75,341.25,247,0.0,0.0
2005-08-15 00:00:00-04:00,339.5,345.0,337.0,350.5,434,0.0,0.0
2005-08-22 00:00:00-04:00,349.5,350.5,344.0,351.5,120,0.0,0.0
2005-08-29 00:00:00-04:00,349.25,355.0,340.5,340.5,105,0.0,0.0
2005-09-05 00:00:00-04:00,339.0,342.5,336.0,342.5,84,0.0,0.0
2005-09-12 00:00:00-04:00,348.5,365.0,348.5,367.25,141,0.0,0.0
2005-09-19 00:00:00-04:00,365.5,370.0,356.5,373.5,204,0.0,0.0
2005-09-26 00:00:00-04:00,372.0,380.25,366.5,380.25,218,0.0,0.0
2005-10-03 00:00:00-04:00,379.25,381.0,377.0,376.75,313,0.0,0.0
2005-10-10 00:00:00-04:00,376.5,388.25,376.5,381.0,337,0.0,0.0
2005-10-17 00:00:00-04:00,381.0,381.0,368.0,370.0,501,0.0,0.0
2005-10-24 00:00:00-04:00,369.25,379.0,365.5,376.0,205,0.0,0.0
2005-10-31 00:00:00-05:00,376.0,376.0,359.75,366.75,209,0.0,0.0
2005-11-07 00:00:00-05:00,366.75,370.75,360.0,371.0,115,0.0,0.0
2005-11-14 00:00:00-05:00,371.0,374.75,353.0,358.25,184,0.0,0.0
2005-11-21 00:00:00-05:00,358.25,361.25,345.0,347.75,183,0.0,0.0
2005-11-28 00:00:00-05:00,345.0,370.75,345.0,366.0,194,0.0,0.0
2005-12-05 00:00:00-05:00,367.0,367.0,352.0,352.0,105,0.0,0.0
2005-12-12 00:00:00-05:00,351.0,367.0,351.0,367.5,257,0.0,0.0
2005-12-19 00:00:00-05:00,366.75,377.0,366.75,380.5,369,0.0,0.0
2005-12-26 00:00:00-05:00,379.0,389.25,379.0,387.0,542,0.0,0.0
2006-01-02 00:00:00-05:00,387.0,391.75,385.0,378.75,324,0.0,0.0
2006-01-09 00:00:00-05:00,377.0,383.75,370.5,383.25,307,0.0,0.0
2006-01-16 00:00:00-05:00,382.25,386.5,372.25,384.0,216,0.0,0.0
2006-01-23 00:00:00-05:00,383.5,396.5,379.0,393.75,539,0.0,0.0
2006-01-30 00:00:00-05:00,396.0,405.0,392.5,411.5,425,0.0,0.0
2006-02-06 00:00:00-05:00,411.5,434.25,409.5,430.0,720,0.0,0.0
2006-02-13 00:00:00-05:00,430.0,434.0,412.0,435.25,330,0.0,0.0
2006-02-20 00:00:00-05:00,434.5,440.5,428.5,434.0,226,0.0,0.0
2006-02-27 00:00:00-05:00,433.75,443.0,432.0,443.0,135,0.0,0.0
2006-03-06 00:00:00-05:00,435.75,447.0,433.0,447.0,14,0.0,0.0
2006-03-13 00:00:00-05:00,428.0,428.0,412.75,421.5,683,0.0,0.0
2006-03-20 00:00:00-05:00,414.75,421.0,407.0,401.5,601,0.0,0.0
2006-03-27 00:00:00-05:00,401.5,411.75,397.75,418.5,175,0.0,0.0
2006-04-03 00:00:00-04:00,416.25,431.0,413.0,430.0,517,0.0,0.0
2006-04-10 00:00:00-04:00,431.5,463.25,431.5,456.5,762,0.0,0.0
2006-04-17 00:00:00-04:00,454.0,455.25,437.0,437.5,636,0.0,0.0
2006-04-24 00:00:00-04:00,437.5,443.0,419.75,429.75,187,0.0,0.0
2006-05-01 00:00:00-04:00,429.0,449.0,428.0,449.0,115,0.0,0.0
2006-05-08 00:00:00-04:00,457.75,475.0,455.0,475.0,491,0.0,0.0
2006-05-15 00:00:00-04:00,481.25,507.5,477.0,504.25,2701,0.0,0.0
2006-05-22 00:00:00-04:00,506.25,520.5,497.0,506.0,2005,0.0,0.0
2006-05-29 00:00:00-04:00,510.0,518.0,484.5,494.25,1181,0.0,0.0
2006-06-05 00:00:00-04:00,493.0,495.5,479.0,479.0,999,0.0,0.0
2006-06-12 00:00:00-04:00,481.5,485.5,461.0,462.5,744,0.0,0.0
2006-06-19 00:00:00-04:00,461.75,484.75,460.25,480.0,551,0.0,0.0
2006-06-26 00:00:00-04:00,478.25,500.0,477.25,499.75,221,0.0,0.0
2006-07-03 00:00:00-04:00,499.75,506.0,499.0,499.0,4,0.0,0.0
2006-07-10 00:00:00-04:00,501.0,517.0,485.0,487.0,231,0.0,0.0
2006-07-17 00:00:00-04:00,495.0,504.75,486.0,506.0,820,0.0,0.0
2006-07-24 00:00:00-04:00,505.5,505.75,479.0,484.0,590,0.0,0.0
2006-07-31 00:00:00-04:00,485.0,492.25,477.5,486.0,5261,0.0,0.0
2006-08-07 00:00:00-04:00,484.75,491.0,454.0,454.25,3567,0.0,0.0
2006-08-14 00:00:00-04:00,454.5,456.25,440.25,454.25,1582,0.0,0.0
2006-08-21 00:00:00-04:00,453.0,470.75,445.25,459.25,1451,0.0,0.0
2006-08-28 00:00:00-04:00,459.25,473.0,456.0,470.0,1041,0.0,0.0
2006-09-04 00:00:00-04:00,468.0,469.25,466.0,466.0,6,0.0,0.0
2006-09-11 00:00:00-04:00,465.5,466.0,448.0,462.5,3103,0.0,0.0
2006-09-18 00:00:00-04:00,462.25,486.25,462.0,481.5,11641,0.0,0.0
2006-09-25 00:00:00-04:00,480.25,501.75,469.75,496.0,8444,0.0,0.0
2006-10-02 00:00:00-04:00,496.25,518.0,485.0,501.75,7426,0.0,0.0
2006-10-09 00:00:00-04:00,503.0,551.0,499.5,543.0,13110,0.0,0.0
2006-10-16 00:00:00-04:00,541.75,555.0,516.5,531.0,7602,0.0,0.0
2006-10-23 00:00:00-04:00,530.0,555.0,519.0,530.75,6801,0.0,0.0
